"","gender_person_1","gender_person_2","gender_person_3","gender_person_4","gender_person_5","gender_person_6","gender_person_7","gender_person_8","gender_person_9","gender_person_10","total_people_pictured","total_women","total_men","total_ambiguous","building_code","clean_img_name"
"1759",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2189"
"1760",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2189"
"1761",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2189"
"1762",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2189"
"1763",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2189"
"1764",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2189"
"1765",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2189"
"1766",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2189"
"1767",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2189"
"1768",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2189"
"1769",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2189"
"1770",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2194"
"1771",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2207"
"1772",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2209"
"1773",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2217"
"1774",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2218"
"1775",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2218"
"1776",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2218"
"1777",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2219"
"1778",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,26,"IMG_2243"
"1779",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,9,"IMG_6208"
"1780",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,9,"IMG_6209"
"1781",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,9,"IMG_6274"
"1782",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,9,"IMG_6274"
"1783",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,9,"IMG_6274"
"1784",1,1,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,9,"IMG_6274"
"1785",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,9,"IMG_6275"
"1786",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,9,"IMG_6275"
"1787",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,9,"IMG_6275"
"1788",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,9,"IMG_6275"
"1789",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,9,"IMG_6275"
"1790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",4,5,NA,9,"IMG_6278"
"1791",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,9,"IMG_6278"
"1792",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,9,"IMG_6278"
"1793",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,9,"IMG_6278"
"1794",1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,9,"IMG_6280"
"1795",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,9,"IMG_6280"
"1796",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,9,"IMG_6280"
"1797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",5,5,NA,9,"IMG_6281"
"1798",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,9,"IMG_6284"
"1799",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,21,"IMG_2903"
"1800",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,21,"IMG_2904"
"1801",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,21,"IMG_2907"
"1802",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,21,"IMG_2909"
"1803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16",1,15,NA,21,"IMG_2910"
"1804",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,21,"IMG_2911"
"1805",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,21,"IMG_2911"
"1806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,11,NA,21,"IMG_2912"
"1807",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,21,"IMG_2933"
"1808",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,21,"IMG_2936"
"1809",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,21,"IMG_2947"
"1810",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,21,"IMG_2951"
"1811",2,1,2,2,2,NA,NA,NA,NA,NA,"5",NA,NA,NA,21,"IMG_2953"
"1812",2,1,2,2,1,2,NA,NA,NA,NA,"6",NA,NA,NA,21,"IMG_2955"
"1813",2,2,1,2,2,NA,NA,NA,NA,NA,"5",NA,NA,NA,21,"IMG_2959"
"1814",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,21,"IMG_2962"
"1815",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,21,"IMG_2963"
"1816",1,1,1,1,1,2,NA,NA,NA,NA,"6",NA,NA,NA,21,"IMG_2964"
"1817",1,2,1,1,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,21,"IMG_2964"
"1818",2,1,1,1,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,21,"IMG_2965"
"1819",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,3,NA,21,"IMG_2966"
"1820",1,1,1,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,21,"IMG_2969"
"1821",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,21,"IMG_2970"
"1822",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,21,"IMG_2971"
"1823",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,21,"IMG_2973"
"1824",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,21,"IMG_2974"
"1825",2,2,2,2,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,21,"IMG_2975"
"1826",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,21,"IMG_2978"
"1827",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2661"
"1828",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2661"
"1829",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2662"
"1830",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2664"
"1831",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2664"
"1832",2,2,2,2,2,2,2,NA,NA,NA,"7",NA,NA,NA,11,"IMG_2666"
"1833",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2667"
"1834",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2667"
"1835",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,11,"IMG_2674"
"1836",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2674"
"1837",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2674"
"1838",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,11,"IMG_2675"
"1839",2,2,1,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,11,"IMG_2675"
"1840",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2675"
"1841",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2676"
"1842",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,11,"IMG_2677"
"1843",1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,11,"IMG_2677"
"1844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,8,NA,11,"IMG_2677"
"1845",2,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,11,"IMG_2677"
"1846",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2678"
"1847",2,1,1,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,11,"IMG_2679"
"1848",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2680"
"1849",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2680"
"1850",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2681"
"1851",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2681"
"1852",2,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,11,"IMG_2682"
"1853",2,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,11,"IMG_2682"
"1854",2,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,11,"IMG_2682"
"1855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",4,7,NA,11,"IMG_2683"
"1856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",2,10,NA,11,"IMG_2684"
"1857",2,2,2,1,2,NA,NA,NA,NA,NA,"5",NA,NA,NA,11,"IMG_2685"
"1858",2,2,2,1,1,NA,NA,NA,NA,NA,"5",NA,NA,NA,11,"IMG_2693"
"1859",2,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,11,"IMG_2694"
"1860",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2699"
"1861",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2699"
"1862",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2699"
"1863",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2700"
"1864",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2702"
"1865",2,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,11,"IMG_2703"
"1866",1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,11,"IMG_2704"
"1867",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2706"
"1868",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2706"
"1869",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2706"
"1870",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2706"
"1871",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2706"
"1872",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2706"
"1873",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2706"
"1874",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2706"
"1875",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2706"
"1876",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2706"
"1877",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2708"
"1878",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2708"
"1879",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2708"
"1880",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2708"
"1881",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2708"
"1882",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2711"
"1883",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2719"
"1884",1,2,1,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,11,"IMG_2729"
"1885",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2729"
"1886",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2729"
"1887",2,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,11,"IMG_2730"
"1888",1,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,11,"IMG_2731"
"1889",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2731"
"1890",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,11,"IMG_2731"
"1891",2,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,11,"IMG_2731"
"1892",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2733"
"1893",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2733"
"1894",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2733"
"1895",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2733"
"1896",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2733"
"1897",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,11,"IMG_2742"
"1898",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4172"
"1899",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4172"
"1900",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4172"
"1901",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4172"
"1902",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4172"
"1903",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4172"
"1904",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4172"
"1905",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4172"
"1906",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4172"
"1907",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4172"
"1908",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4172"
"1909",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4172"
"1910",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4172"
"1911",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4172"
"1912",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4172"
"1913",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4172"
"1914",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4174"
"1915",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4177"
"1916",1,1,2,2,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,10,"IMG_4184"
"1917",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4194"
"1918",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4194"
"1919",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4194"
"1920",1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,10,"IMG_4202"
"1921",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4208"
"1922",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4208"
"1923",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4208"
"1924",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4208"
"1925",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4208"
"1926",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4216"
"1927",1,1,2,1,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,10,"IMG_4216"
"1928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21",NA,NA,21,10,"IMG_4216"
"1929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",7,5,NA,10,"IMG_4218"
"1930",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,10,"IMG_4219"
"1931",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,22,"IMG_3246"
"1932",1,1,1,1,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,22,"IMG_3253"
"1933",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,22,"IMG_3264"
"1934",1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,22,"IMG_3267"
"1935",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,22,"IMG_3267"
"1936",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,22,"IMG_3267"
"1937",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,22,"IMG_3268"
"1938",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,22,"IMG_3268"
"1939",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,22,"IMG_3268"
"1940",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,22,"IMG_3269"
"1941",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,22,"IMG_3269"
"1942",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,22,"IMG_3269"
"1943",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,22,"IMG_3269"
"1944",1,2,1,2,1,NA,NA,NA,NA,NA,"5",NA,NA,NA,22,"IMG_3272"
"1945",1,1,2,2,2,2,NA,NA,NA,NA,"6",NA,NA,NA,22,"IMG_3275"
"1946",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,22,"IMG_3301"
"1947",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,22,"IMG_3301"
"1948",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,22,"IMG_3301"
"1949",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,22,"IMG_3303"
"1950",1,0,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,22,"IMG_3304"
"1951",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,22,"IMG_3305"
"1952",2,1,2,2,2,2,2,NA,NA,NA,"7",NA,NA,NA,22,"IMG_3316"
"1953",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0253"
"1954",1,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,23,"IMG_0255"
"1955",1,2,1,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,23,"IMG_0256"
"1956",2,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,23,"IMG_0268"
"1957",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0272"
"1958",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0281"
"1959",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0283"
"1960",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0287"
"1961",1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,23,"IMG_0289"
"1962",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0293"
"1963",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0309"
"1964",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0318"
"1965",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0319"
"1966",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0320"
"1967",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0331"
"1968",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0341"
"1969",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0341"
"1970",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0345"
"1971",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0348"
"1972",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0384"
"1973",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,23,"IMG_0407"
"1974",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,12,"IMG_4252"
"1975",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,12,"IMG_4258"
"1976",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,12,"IMG_4259"
"1977",2,2,2,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,12,"IMG_4260"
"1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,9,NA,12,"IMG_4261"
"1979",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,12,"IMG_4263"
"1980",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,12,"IMG_4264"
"1981",2,2,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,12,"IMG_4265"
"1982",2,1,1,1,1,1,NA,NA,NA,NA,"6",NA,NA,NA,12,"IMG_4267"
"1983",2,2,0,1,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,12,"IMG_4267"
"1984",1,2,2,2,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,12,"IMG_4268"
"1985",2,2,2,2,2,2,NA,NA,NA,NA,"6",NA,NA,NA,12,"IMG_4268"
"1986",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4317"
"1987",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4317"
"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",3,NA,NA,12,"IMG_4320"
"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44",7,14,23,12,"IMG_4324"
"1990",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4329"
"1991",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4329"
"1992",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4329"
"1993",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4330"
"1994",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4330"
"1995",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4330"
"1996",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4331"
"1997",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4331"
"1998",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4331"
"1999",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4333"
"2000",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4333"
"2001",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4333"
"2002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4333"
"2003",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4333"
"2004",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4333"
"2005",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4333"
"2006",1,2,1,2,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,12,"IMG_4334"
"2007",1,1,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,12,"IMG_4334"
"2008",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,12,"IMG_4336"
