,StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,DistributionChannel,consent,age,race,ethnicity,major.declare,gender,against.time_First.Click,against.time_Last.Click,against.time_Page.Submit,against.time_Click.Count,genes.time_First.Click,genes.time_Last.Click,genes.time_Page.Submit,genes.time_Click.Count,shell.time_First.Click,shell.time_Last.Click,shell.time_Page.Submit,shell.time_Click.Count,stimuli.title,anagram1.time_First.Click,anagram1.time_Last.Click,anagram1.time_Page.Submit,anagram1.time_Click.Count,anagram1,anagram2.time_First.Click,anagram2.time_Last.Click,anagram2.time_Page.Submit,anagram2.time_Click.Count,anagram2,anagram3.time_First.Click,anagram3.time_Last.Click,anagram3.time_Page.Submit,anagram3.time_Click.Count,anagram3,anagram4.time_First.Click,anagram4.time_Last.Click,anagram4.time_Page.Submit,anagram4.time_Click.Count,anagram4,anagram5.time_First.Click,anagram5.time_Last.Click,anagram5.time_Page.Submit,anagram5.time_Click.Count,anagram5,anagram6.time_First.Click,anagram6.time_Last.Click,anagram6.time_Page.Submit,anagram6.time_Click.Count,anagram6,anagram7.time_First.Click,anagram7.time_Last.Click,anagram7.time_Page.Submit,anagram7.time_Click.Count,anagram7,anagram8.time_First.Click,anagram8.time_Last.Click,anagram8.time_Page.Submit,anagram8.time_Click.Count,anagram8,anagram9.time_First.Click,anagram9.time_Last.Click,anagram9.time_Page.Submit,anagram9.time_Click.Count,anagram9,anagram10.time_First.Click,anagram10.time_Last.Click,anagram10.time_Page.Submit,anagram10.time_Click.Count,anagram10,creativity.time_First.Click,creativity.time_Last.Click,creativity.time_Page.Submit,creativity.time_Click.Count,interest_1,interest_2,interest_3,interest_4,interest_5,interest_6,interest_7,interest_8,interest_9,interest_10,interest_11,interest_12,interest_13,interest_14,interest_15,interest_16,interest_17,interest_18,lead_1,lead_2,lead_3,lead_4,lead_5,lead_6,lead_7,pj.fit_1,pj.fit_2,pj.fit_3,pj.fit_4,pj.fit_5,confidence_1,confidence_2,confidence_3,selfeff_1,selfeff_2,selfeff_3,selfeff_4,selfeff_5,selfeff_6,selfeff_7,selfeff_8,selfeff_9,selfeff_10,selfeff_11,selfeff_12,selfeff_13,selfeff_14,selfeff_15,selfeff_16,selfeff_17,selfeff_18,dd.interest,dd.graduate,dd.prof,dd.gender.good,dd.gender.career,dd.important,dd.useful,dd.care,dd.school_1,dd.school_2,dd.school_3,dd.school_4,dd.school_5,dd.school_6,dd.school_7,dd.school_8,dd.school_9,dd.school_10,dd.school_11,dd.school_12,dd.school_13,dd.school_14,dd.major,gender.belief_1,gender.belief_2,gender.belief_3,gender.belief_4,manip.gender,manip.image,major,stem.classes.num,FL_15_DO,Stimuli.againstthetide_DO,Stimuli.genesforage_DO,Stimuli.shellofplant_DO,against.article,against.gender,against.image,genes.article,genes.gender,genes.image,shell.article,shell.gender,shell.image,in_research_methods_class,genderF,gender.mf.F,participant.gender,article.cond,image.cond,image.3level.cond,image.2level.cond,gender.cond,cell,article.image.cond,stimuli.title.score,manip.gender.score,manip.image.score
353,3/24/19 14:44,3/24/19 15:00,0,100,971,1,3/24/19 15:00,anonymous,4,18,"10,3",1,2,1,0,0,48.977,0,NA,NA,NA,NA,NA,NA,NA,NA,1,4.573,4.573,24.512,1,mitochondria,16.275,16.275,16.279,1,,1.618,1.618,27.506,1,pippete,1.742,16.069,16.072,2,,8.723,8.723,8.727,1,,4.687,30.827,30.829,5,,1.766,16.663,16.666,2,,16.237,17.523,17.527,2,,1.65,1.65,27.914,1,calanelity,3.299,10.99,10.994,4,,4.188,4.188,84.031,1,2,6,6,1,7,6,6,6,5,6,5,2,6,3,4,6,1,7,6,6,5,2,4,5,6,6,6,7,5,6,7,6,6,5,2,5,4,6,6,6,5,5,6,4,2,6,3,6,5,1,6,6,7,5,4,2,6,6,7,6,3,5,3,2,6,6,6,6,6,7,7,1,1,2,6,8,8,2,1,5,10,3,Stimuli-againstthetide,against.time|against.M.O2,,,against,M,O2,,,,,,,FALSE,1,1,Men,against,O2,O,O,M,against M O2,Man-No Pic,1,1,1
354,3/24/19 20:33,3/24/19 20:56,0,100,1349,1,3/24/19 20:56,anonymous,4,19,13,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.559,66.444,67.806,9,3,1.563,1.563,6.048,1,mitochondria,0.999,17.171,17.175,2,,1.053,1.053,11.675,1,pippete,1.047,55.826,55.829,3,,1.038,26.25,26.255,2,,1.796,10.279,10.281,2,,20.548,65.631,65.635,2,,14.611,14.611,14.615,1,,1.578,11.182,11.186,2,,1.779,13.184,13.186,2,,5.516,46.375,92.761,4,1,6,6,1,6,6,6,7,2,7,7,1,7,1,5,6,1,6,7,7,7,7,7,7,7,6,6,5,5,5,6,6,6,6,3,6,2,7,7,6,7,2,7,6,1,7,1,5,6,1,7,6,6,5,4,2,7,7,6,6,5,6,3,4,6,6,7,7,6,6,6,2,2,2,8,8,8,1,1,4,45,11,Stimuli-shellofplant,,,shell.time|shell.M.O1,,,,,,,shell,M,O1,FALSE,2,2,Women,shell,O1,O,O,M,shell M O1,Man-No Pic,1,1,1
355,3/24/19 22:28,3/24/19 22:38,0,100,613,1,3/24/19 22:38,anonymous,4,18,3,2,2,2,NA,NA,NA,NA,1.005,32.674,35.692,9,NA,NA,NA,NA,2,1.042,7.847,8.251,3,mitochondria,2.367,6.763,6.768,5,,2.018,5.128,5.407,4,tippee,1.716,3.128,3.131,4,,2.135,2.149,2.153,2,,0.991,1.779,1.782,3,,2.116,2.131,2.137,2,,1.951,1.964,1.968,2,,0.916,2.508,2.511,4,,1.982,1.994,1.998,2,,9.235,42.351,42.639,3,5,6,5,3,5,4,6,7,4,5,5,5,2,1,7,6,3,3,6,6,5,6,6,6,3,2,2,2,3,3,5,1,1,2,7,3,7,3,3,3,6,4,6,6,4,2,6,7,6,4,4,1,1,6,1,3,6,6,6,7,7,7,7,7,1,1,1,1,1,7,2,6,5,7,7,8,6,1,2,3,31,6,Stimuli-genesforage,,genes.time|genes.F.O3,,,,,genes,F,O3,,,,FALSE,2,2,Women,genes,O3,O,O,F,genes F O3,Woman-No Pic,1,1,1
356,3/25/19 0:28,3/25/19 0:47,0,100,1113,1,3/25/19 0:47,anonymous,4,21,13,2,1,1,NA,NA,NA,NA,0,0,54.085,0,NA,NA,NA,NA,2,33.373,33.373,33.388,1,,6.202,69.38,69.393,3,,0.701,0.701,55.258,1,ptippee,1.586,1.586,48.477,1,ocipatutiom,1.097,1.097,21.904,1,extremepin,1.038,7.809,7.819,2,,0.97,0.97,24.926,1,satinort,1.147,20.372,20.385,5,,0.847,0.847,48.549,1,talcanely,1.628,5.694,5.709,3,,4.355,123.935,126.683,14,5,5,4,5,4,4,2,7,5,5,5,5,5,7,3,2,7,1,1,1,1,1,1,5,1,2,7,6,7,7,6,6,6,6,4,5,5,5,4,4,7,5,5,5,4,4,7,1,1,7,4,5,1,1,2,2,4,4,4,4,4,4,4,4,5,5,5,5,5,7,7,1,1,6,8,8,1,3,1,4,49,8,Stimuli-genesforage,,genes.time|genes.F.O3,,,,,genes,F,O3,,,,FALSE,1,1,Men,genes,O3,O,O,F,genes F O3,Woman-No Pic,1,0,0
357,3/25/19 3:51,3/25/19 4:54,0,100,3788,1,3/25/19 4:54,anonymous,4,20,13,2,1,2,0,0,42.146,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1.576,56.813,69.942,2,mitochondria,1.519,282.89,282.897,44,,1.338,57.326,57.338,5,,2.181,527.641,527.644,27,,1.359,186.887,203.649,25,experiment,1.494,253.413,253.418,16,,1.204,203.807,218.365,24,striation,21.111,207.032,209.785,11,centrifuge,2.417,26.553,248.049,3, ,6.01,39.632,48.559,2,microscope,4.847,140.685,141.974,4,2,7,6,1,6,6,6,6,2,7,6,2,6,4,4,6,2,6,4,3,4,4,4,4,7,4,3,3,4,2,6,6,4,4,3,6,4,6,6,6,6,2,6,6,2,6,5,4,6,2,6,5,1,2,3,4,6,5,5,6,3,5,4,3,5,6,6,5,4,5,6,5,2,8,7,7,7,4,2,5,33,5,Stimuli-againstthetide,against.time|against.M.O3,,,against,M,O3,,,,,,,FALSE,2,2,Women,against,O3,O,O,M,against M O3,Man-No Pic,1,0,1
358,3/18/19 14:31,3/18/19 14:31,0,1,15,0,3/25/19 14:51,anonymous,4,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
359,3/18/19 14:47,3/18/19 15:10,0,98,1365,0,3/25/19 15:32,anonymous,4,18,13,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0.025,52.081,53.124,4,3,0.006,1.982,14.531,4,mitochondria,0.878,15.302,15.307,4,,4.795,28.295,28.201,8,,6.3,6.313,6.319,2,,7.497,7.509,7.515,2,,3.108,3.12,3.127,2,,17.399,17.412,17.417,2,,3.242,3.252,3.258,2,,5.292,5.201,5.312,2,,3.279,4.355,4.362,3,,12.027,158.611,158.643,6,3,6,5,1,6,6,7,7,1,7,7,1,6,1,5,6,1,7,7,7,7,7,7,7,6,6,6,6,6,6,5,6,6,6,5,6,4,5,5,6,7,2,6,6,2,6,1,5,6,2,6,6,7,7,2,1,6,7,7,6,6,6,3,6,5,5,5,4,5,7,6,6,2,2,8,8,8,1,1,4,43,5,Stimuli-shellofplant,,,shell.time|shell.M.O1,,,,,,,shell,M,O1,FALSE,2,2,Women,shell,O1,O,O,M,shell M O1,Man-No Pic,1,1,1
360,3/18/19 15:39,3/18/19 15:39,0,33,30,0,3/25/19 15:39,anonymous,4,19,10,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-genesforage,,genes.time|genes.M.M3,,,,,genes,M,M3,,,,FALSE,2,2,Women,genes,M3,M,P,M,genes M M3,Man-Pic,NA,NA,NA
361,3/18/19 15:47,3/18/19 15:48,0,7,31,0,3/25/19 15:48,anonymous,4,18,13,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,2,2,Women,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
362,3/18/19 15:08,3/18/19 15:17,0,51,545,0,3/25/19 15:58,anonymous,4,20,3,2,1,1,NA,NA,NA,NA,107.362,107.362,220.72,1,NA,NA,NA,NA,2,5.232,70.642,70.646,2,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-genesforage,,genes.time|genes.F.O3,,,,,genes,F,O3,,,,FALSE,1,1,Men,genes,O3,O,O,F,genes F O3,Woman-No Pic,1,NA,NA
363,3/18/19 15:30,3/18/19 15:31,0,1,42,0,3/25/19 15:59,anonymous,4,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,,,,,,,,,,,,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA NA NA,NA,NA,NA,0
364,3/18/19 15:26,3/18/19 15:34,0,46,475,0,3/25/19 15:59,anonymous,4,20,13,5,1,2,NA,NA,NA,NA,0,0,27.189,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-genesforage,,genes.time|genes.F.F1,,,,,genes,F,F1,,,,FALSE,2,2,Women,genes,F1,F,P,F,genes F F1,Woman-Pic,NA,NA,NA
365,3/18/19 15:42,3/18/19 15:46,0,49,216,0,3/25/19 16:08,anonymous,4,19,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,49.267,0,3,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-shellofplant,,,shell.time|shell.F.F3,,,,,,,shell,F,F3,FALSE,2,2,Women,shell,F3,F,P,F,shell F F3,Woman-Pic,1,NA,NA
366,3/18/19 15:37,3/18/19 16:00,0,59,1427,0,3/25/19 16:10,anonymous,4,20,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,122.319,0,3,3.266,145.792,145.795,12,,69.898,69.8,69.907,2,,161.383,205.305,208.865,23,Pippete,27.8,160.696,160.6,10,,86.138,104.42,104.425,4,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-shellofplant,,,shell.time|shell.F.O1,,,,,,,shell,F,O1,FALSE,1,1,Men,shell,O1,O,O,F,shell F O1,Woman-No Pic,1,NA,NA
367,3/18/19 16:07,3/18/19 16:07,0,33,34,0,3/25/19 16:15,anonymous,4,19,3,12,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-genesforage,,genes.time|genes.F.F3,,,,,genes,F,F3,,,,FALSE,1,1,Men,genes,F3,F,P,F,genes F F3,Woman-Pic,NA,NA,NA
368,3/18/19 16:09,3/18/19 16:10,0,46,62,0,3/25/19 16:16,anonymous,4,18,13,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1.001,1.758,10.515,2,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-shellofplant,,,shell.time|shell.F.O3,,,,,,,shell,F,O3,FALSE,1,1,Men,shell,O3,O,O,F,shell F O3,Woman-No Pic,NA,NA,NA
369,3/18/19 16:24,3/18/19 16:29,0,70,276,0,3/25/19 16:29,anonymous,4,19,3,12,2,1,NA,NA,NA,NA,5.562,49.471,62.258,10,NA,NA,NA,NA,2,1.153,1.153,9.215,1,mitochondria,0.736,21.75,21.754,2,,1.072,7.203,33.156,3,pippet,1.11,17.288,17.291,4,,0.79,11.782,11.785,2,,0.142,3.619,3.622,2,,3.76,3.76,3.762,1,,3.623,3.623,3.626,1,,0.697,5.985,5.988,5,,3.121,3.121,3.124,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-genesforage,,genes.time|genes.F.F1,,,,,genes,F,F1,,,,FALSE,1,1,Men,genes,F1,F,P,F,genes F F1,Woman-Pic,1,NA,NA
370,3/18/19 16:09,3/18/19 16:18,0,70,532,0,3/25/19 16:29,anonymous,4,19,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0.082,84.706,86.605,22,3,0.722,1.502,6.202,3,Mitochondria,2.437,27.554,45.283,6,Nipqueno,6.946,6.986,35.777,2,Petipep,3.053,3.081,10.782,2,T,3.359,3.396,24.061,2,Experiment,7.88,7.802,23.309,2,Botonplycne,4.366,4.399,12.567,2,Sinarto,1.564,11.197,21.907,10,Necertguif,3.796,3.826,16.573,2,Calarnlity,2.446,4.394,27.445,3,Sociocmpre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-shellofplant,,,shell.time|shell.F.F1,,,,,,,shell,F,F1,FALSE,1,1,Men,shell,F1,F,P,F,shell F F1,Woman-Pic,1,NA,NA
371,3/18/19 16:29,3/18/19 16:31,0,46,79,0,3/25/19 16:31,anonymous,4,18,3,5,2,1,NA,NA,NA,NA,0,0,40.819,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-genesforage,,genes.time|genes.F.F1,,,,,genes,F,F1,,,,FALSE,1,1,Men,genes,F1,F,P,F,genes F F1,Woman-Pic,NA,NA,NA
372,3/18/19 15:43,3/18/19 16:36,0,70,3153,0,3/25/19 16:36,anonymous,4,18,13,2,2,1,NA,NA,NA,NA,0,0,64.011,0,NA,NA,NA,NA,2,16.081,16.081,16.099,1,,18.682,21.8,21.911,2,,2.588,20.427,20.434,2,,17.21,17.21,17.217,1,,5.437,5.437,5.446,1,,17.783,17.783,17.791,1,,8.609,8.609,8.616,1,,9.037,9.037,9.045,1,,4.006,67.629,67.639,4,,12.225,12.225,12.236,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-genesforage,,genes.time|genes.M.M2,,,,,genes,M,M2,,,,FALSE,1,1,Men,genes,M2,M,P,M,genes M M2,Man-Pic,1,NA,NA
373,3/18/19 16:33,3/18/19 16:37,0,46,220,0,3/25/19 16:37,anonymous,4,20,13,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.857,0,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-shellofplant,,,shell.time|shell.F.O1,,,,,,,shell,F,O1,FALSE,1,1,Men,shell,O1,O,O,F,shell F O1,Woman-No Pic,NA,NA,NA
374,3/18/19 16:18,3/18/19 16:40,0,55,1323,0,3/25/19 16:51,anonymous,4,18,10,"2,5",2,2,207.154,207.154,214.309,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1.056,96.843,99.91,5,mitochondria,48.833,147.926,147.929,5,,2.692,163.068,163.071,6,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Stimuli-againstthetide,against.time|against.F.O3,,,against,F,O3,,,,,,,FALSE,2,2,Women,against,O3,O,O,F,against F O3,Woman-No Pic,1,NA,NA
